ENSEMBL,Si_Nippo_vs_Naive,Col_DSS_vs_Naive,Col_Th17_vs_Naive,DRG_Nippo_vs_Naive,DRG_DSS_vs_Naive,DRG_Th17_vs_Naive,SMG_Nippo_vs_Naive,SMG_DSS_vs_Naive,SMG_Th17_vs_Naive,VG_Nippo_vs_Naive,VG_DSS_vs_Naive,VG_Th17_vs_Naive,Si_Nippo_vs_Naive_padj,Col_DSS_vs_Naive_padj,Col_Th17_vs_Naive_padj,DRG_Nippo_vs_Naive_padj,DRG_DSS_vs_Naive_padj,DRG_Th17_vs_Naive_padj,SMG_Nippo_vs_Naive_padj,SMG_DSS_vs_Naive_padj,SMG_Th17_vs_Naive_padj,VG_Nippo_vs_Naive_padj,VG_DSS_vs_Naive_padj,VG_Th17_vs_Naive_padj,mean_count_Si,mean_count_Col,mean_count_DRG,mean_count_SMG,mean_count_VG,SYMBOL,annot,,,
ENSMUSG00000001670,0.920457902776272,0.714156711267674,0.880180820701688,1.55455909370001,0.177342902535695,0.608339623966724,1.14557799114612,2.64266262617766,1.35762707053392,2.09330721800473,2.53799654224477,0.0373471156098322,0.0291104678887467,0.153137626981862,0.118556307820773,0.0119629497388305,1,0.154580146058889,0.0185702286489926,6.13727694644248E-08,0.00419180747038092,0.0110834644405865,0.00201099810331581,0.784337819499383,69.5321904722327,132.039218052146,23.8453249976849,164.54160204346,48.7509415830463,Tat,"Tyrosine aminotransferase; Transaminase involved in tyrosine breakdown. Converts tyrosine to p-hydroxyphenylpyruvate. Can catalyze the reverse reaction, using glutamic acid, with 2-oxoglutarate as cosubstrate (in vitro). Has much lower affinity and transaminase activity for phenylalanine; Belongs to the class-I pyridoxal-phosphate-dependent aminotransferase family",,,
ENSMUSG00000001672,0.466139266753484,-0.474066430942026,-0.692463063489896,0.248814488544142,0.126877037327658,0.303568015435594,1.03843185647323,2.91194516247599,0.949587000889778,0.0799375819462797,0.272534445723388,-0.114435528641986,0.23602456003794,0.294474626522717,0.163964084087613,0.452153494464903,0.683941154807298,0.209238138761065,0.0300400297799497,1.88144341371803E-09,0.0446075630601955,0.596119388107971,0.206325488311797,0.437962313760629,113.680036430714,346.382018615217,126.530928434474,389.746020904197,315.565562595722,Marveld3,"Marvel (membrane-associating) domain containing 3, isoform cra_b; MARVEL (membrane-associating) domain containing 3",,,
ENSMUSG00000001763,-0.660357593381727,-0.994713468985605,-0.888461126440746,-0.463833199609504,-0.362055269524704,-0.529164772984446,1.19341968679229,1.53549819650325,1.10318780499854,0.207217917433048,1.0728005392974,0.795647699082541,0.0581859584002474,0.00948327330030202,0.0369355742535444,0.2579848310145,0.147295782902073,0.0966864762775332,0.00262864958090639,2.28166310400334E-05,0.00268358651352168,0.337075406788122,0.0341892395266089,0.0597076975511703,335.304645298717,505.543846778043,157.491480564891,355.598605490882,559.506219179329,Tspan33,Tetraspanin-33, Plays an important role in normal erythropoiesis. It has a role in the differentiation of erythroid progenitors. Regulates maturation and trafficking of the transmembrane metalloprotease ADAM10. Negatively regulates ligand-induced Notch activity probably by regulating ADAM10 activity (By similarity),,
ENSMUSG00000001773,1.1873427563803,1.00122181085554,0.802253427098143,-0.084852265337529,0.0812924655720487,-0.0465884052713869,0.744749700441454,1.18832619202124,1.36988171850403,0.00370771220427952,0.247192807064272,-0.0115266391556643,7.75312174985915E-05,0.0184123283050779,0.0941267987159109,0.765466779800185,0.791002346328747,0.847000910326476,0.0510035216069548,0.00137207353313394,0.000375186246395645,0.98369873531445,0.268240419604501,0.945994788981571,257.417127217791,380.606285465501,414.1508069244,467.444303494242,800.367619230877,Folh1,"Glutamate carboxypeptidase ii (folate hydrolase 1); Glutamate carboxypeptidase 2; Has both folate hydrolase and N-acetylated-alpha-linked- acidic dipeptidase (NAALADase) activity. Has a preference for tri- alpha-glutamate peptides (By similarity). In the intestine, required for the uptake of folate. In the brain, modulates excitatory neurotransmission through the hydrolysis of the neuropeptide, N-aceylaspartylglutamate (NAAG), thereby releasing glutamate",,,
ENSMUSG00000001804,1.16346971883522,1.19274634407133,1.29323415651061,1.85638764943577,0.0636510766434086,0.907624164994518,1.51324221325409,2.01017351794494,2.00323049216259,0.696604562436395,1.57359231110891,-0.00769251234312812,4.60101557032338E-05,0.000330409655815307,0.000335904445512307,0.00794459778741661,0.740069854129752,0.086927843641437,0.00207633075179843,1.17343706046378E-05,2.35488599380297E-05,0.129768292234891,0.0204396892329054,0.962210088021324,214.265899108577,427.751854727021,102.082613957589,463.493185229737,113.791788281314,Dsg4,Desmoglein-4, Component of intercellular desmosome junctions. Involved in the interaction of plaque proteins and intermediate filaments mediating cell-cell adhesion. Coordinates the transition from proliferation to differentiation in hair follicle keratinocytes,,
ENSMUSG00000001819,0.692109366348977,-2.82283308607089,-2.71121590540356,0.329948141589987,-0.00491023295918468,0.101178843566565,0.727369600814889,0.722756741641406,0.84053773832853,1.04017471900171,0.909071051148505,0.0473517196737552,0.295033332793664,1.65885138728393E-07,8.19446770434458E-06,0.667096218006395,1,0.778490416818908,0.241522858507524,0.344048602581819,0.186275235967442,0.0984358831727077,0.137587264695754,0.735888772589469,7.6565905495566,95.3834358877826,2.72454647964011,20.4723174497487,13.4380883252183,Hoxd13,Homeobox protein hoxa/c/d13, Homeobox protein Hox-D13, Sequence-specific transcription factor that binds gene promoters and activates their transcription. Part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis (By similarity),
ENSMUSG00000001962,-1.32470966313365,-1.08310737585759,-2.0253851098409,1.23816882086432,0.375302780546982,0.174221254439178,-0.394556094997167,0.800499825623758,0.0744502857570733,0.15271246998801,0.157223719882713,0.19509838629025,8.32485030412816E-05,0.0118973506451279,2.36891572185814E-05,0.00024309817543723,0.137205659308241,0.472577429799719,0.267950734577051,0.0199588280147958,0.854718172445336,0.355586770657966,0.3965181409844,0.254469981894393,601.792738585929,554.425337612652,1216.10653508347,2636.51483018558,1709.94568305012,Fam50a,"Family with sequence similarity 50, member a; Protein FAM50A; May be a DNA-binding protein or transcriptional factor",,,
ENSMUSG00000001983,-0.77407560560447,-4.63418163298156,-4.02028299608033,1.36435718312022,0.340641226238655,1.60752923393212,-0.541481143259077,-3.94762928030717,1.12725786936192,-0.408089081423136,-1.25063892527436,0.28646898621304,0.0559196006558909,3.90635792250348E-21,1.01847554453604E-12,4.53605671155857E-05,0.182485102170139,4.39501459882429E-06,0.271587452241,4.04343225285737E-15,0.0191112092015285,0.203822551000501,0.030140023689198,0.218689144901088,14634.4877918568,24962.7748795925,43453.4550562157,26574.2518106906,40470.0529551273,Taco1,Translational activator of cytochrome c oxidase 1, Acts as a translational activator of mitochondrially- encoded cytochrome c oxidase 1,,
ENSMUSG00000002033,1.4169305490004,1.38837938667846,1.58222851992378,1.50124510496655,0.0674391450167457,0.772935931249227,1.90673507101899,2.22962723310128,1.81160952570325,1.48330427406565,2.03817599480237,-0.00893124632530122,0.00025658335261641,0.00239020319784823,0.00206085967585623,0.0165987493202483,1,0.104527547930691,9.89123774938695E-05,2.94008675102947E-07,5.88288924138302E-05,0.024605930149326,0.00302245249830546,0.955212628464514,89.2386263438146,174.133150776014,40.5122532336659,290.72086320833,76.8308721819096,Cd3g,"T-cell surface glycoprotein CD3 gamma chain; Part of the TCR-CD3 complex present on T-lymphocyte cell surface that plays an essential role in adaptive immune response. When antigen presenting cells (APCs) activate T-cell receptor (TCR), TCR-mediated signals are transmitted across the cell membrane by the CD3 chains CD3D, CD3E, CD3G and CD3Z. All CD3 chains contain immunoreceptor tyrosine-based activation motifs (ITAMs) in their cytoplasmic domain. Upon TCR engagement, these motifs become phosphorylated by Src family protein tyrosine kinases LCK and FYN, resulting in the activation of d [...]",,,
ENSMUSG00000002057,1.10707034863725,1.49521510796716,1.68915912530312,2.07021707949921,0.180061228709508,1.26994998483283,1.57750065423709,1.69593281913555,1.38491253506098,1.1968897193887,1.45393442066531,-0.00940660209197233,0.00178745774680419,6.43969330714335E-05,3.4243989405098E-05,0.000135745390048842,0.466853057295044,0.0239403741742122,0.00081794686112142,6.44111158479164E-05,0.00116647647181021,0.0175055139716547,0.00427013833411002,0.955298123647236,223.675768027228,347.926014211962,90.7047287365081,389.555310506938,188.752475424787,Foxn1,"Forkhead box protein N1; Transcriptional regulator which regulates the development, differentiation, and function of thymic epithelial cells (TECs) both in the prenatal and postnatal thymus. Acts as a master regulator of the TECs lineage development and is required from the onset of differentiation in progenitor TECs in the developing fetus to the final differentiation steps through which TECs mature to acquire their full functionality. Regulates, either directly or indirectly the expression of a variety of genes that mediate diverse aspects of thymus development and function, includin [...]",,,
ENSMUSG00000002076,1.29786058152376,1.54134758019677,1.73259845728935,1.73323513643525,0.0875689635522308,1.22745934433688,1.19754364895271,1.28807179943383,1.11277460282494,1.56440949711538,1.99187630138858,0.0372377519871864,2.80774662894487E-06,0.000400414358295398,0.000355516616145642,0.00134282324599704,0.747484979908881,0.0274332869291868,0.00334467462777508,0.000562287271722982,0.00328424964364151,0.0133060620243565,0.00174756445622584,0.787114599373592,469.406993628648,869.182426189297,216.315354370628,887.305623279938,344.537163752709,Hsf2bp,"Heat shock factor 2-binding protein; Inhibits BNC1 transcriptional activity during spermatogenesis, probably by sequestering it in the cytoplasm. May be involved in modulating HSF2 activation in testis (By similarity)",,,
ENSMUSG00000002100,0.692170657102483,1.28360376454866,1.66939767042257,1.05414163749682,-0.0785154213885638,0.0578838747363744,0.92521534281095,0.769244689016283,0.76799383832897,0.15183406741594,0.385379720375688,0.0680315895482158,0.0359892601912209,3.67494414771562E-05,3.92489796591598E-07,0.021299218834597,0.794776499378269,0.84412606686873,0.0152326753942438,0.0380933090568455,0.03836847105035,0.453857457126709,0.253703481113978,0.618726327046282,141.71177818229,263.598653381704,82.5971434779866,301.355080302636,222.334863798723,Mybpc3,"Myosin-binding protein c, cardiac-type; Thick filament-associated protein located in the crossbridge region of vertebrate striated muscle a bands. In vitro it binds MHC, F- actin and native thin filaments, and modifies the activity of actin- activated myosin ATPase. It may modulate muscle contraction or may play a more structural role",,,
ENSMUSG00000002307,-1.12121325093053,-0.943861158727314,-2.11323731671399,1.42370276584366,0.474980832221682,0.486194305638506,-0.0928243032449618,0.580392338982736,0.66195098860758,-0.165954577827907,-0.0823152249823676,0.0433601655273578,0.000838400786956416,0.0268615021652302,7.22219036272499E-06,5.83101457800658E-06,0.0469724327601479,0.0651758375113872,0.785064218037567,0.0568060945867574,0.0303491543068365,0.325132111425351,0.64176990225845,0.766118942897847,502.528980364527,529.316859663304,745.234520422537,2234.4184954776,1401.65396496977,Daxx,"Fas death domain-associated protein; Transcription corepressor known to repress transcriptional potential of several sumoylated transcription factors. Down-regulates basal and activated transcription. Its transcription repressor activity is modulated by recruiting it to subnuclear compartments like the nucleolus or PML/POD/ND10 nuclear bodies through interactions with MCSR1 and PML, respectively. Seems to regulate transcription in PML/POD/ND10 nuclear bodies together with PML and may influence TNFRSF6-dependent apoptosis thereby. Inhibits transcriptional activation of PAX3 and ETS1 thr [...]",,,
ENSMUSG00000002486,-1.29650347572437,-1.23613368502304,-2.45910861472145,1.45484001296252,0.460224241002324,0.439686158791376,-0.334681051782432,0.774982534089265,0.308758347453664,0.0553848168020713,0.0703287694640807,0.519962250768909,0.000111410518052318,0.00427276813086713,2.27973568380425E-07,2.88553792369196E-05,0.0581256613922839,0.10681816316329,0.377715192732258,0.0338317012601167,0.429171900902403,0.718026244417149,0.700099722549086,0.0636142346218116,1363.3246455617,1459.19461016936,2405.10123921258,3780.499805878,3276.20032494433,Tchp,Trichoplein keratin filament-binding protein, Tumor suppressor which has the ability to inhibit cell growth and be pro-apoptotic during cell stress. May act as a 'capping' or 'branching' protein for keratin filaments in the cell periphery. May regulate K8/K18 filament and desmosome organization mainly at the apical or peripheral regions of simple epithelial cells (By similarity). Is a negative regulator of ciliogenesis (By similarity), Belongs to the TCHP family,
ENSMUSG00000002625,-1.64939683143003,-1.56878971228317,-3.63555961684395,1.33732294387949,0.542380790532587,0.514182700474354,-0.627246564133187,0.197229642750852,0.344603146106726,0.00551702387426537,-0.15868899040971,0.176083874423352,1.52474887415971E-06,0.00106098918229096,6.21405446109902E-12,1.08303764943396E-05,0.0201365276196799,0.050964422742328,0.097743007595233,0.642793337418935,0.386725932516659,0.975259710757341,0.42245253192711,0.294419477080933,9004.45286868985,7826.42043130833,17353.148348969,26201.9334496552,24515.6453316301,Akap8l,A-kinase anchor protein 8-like protein, Could play a role in constitutive transport element (CTE)- mediated gene expression by association with DHX9. Increases CTE- dependent nuclear unspliced mRNA export. Proposed to target PRKACA to the nucleus but does not seem to be implicated in the binding of regulatory subunit II of PKA. May be involved in nuclear envelope breakdown and chromatin condensation. May be involved in anchoring nuclear membranes to chromatin in interphase and in releasing membranes from chromating at mitosis. May regulate the initiation phase of DNA replication when a [...],,
ENSMUSG00000002658,-1.00869988402427,-0.989939280467534,-2.66791867933987,1.13086648483524,0.425285134157239,0.114567846359197,-0.650483608480884,0.430988835223257,0.0742842499253085,-0.00126116058739683,0.0315820267350283,0.0239322026846736,0.00302752041119673,0.0231880487065515,2.46852000195611E-08,0.000453578957421063,0.0824317128705236,0.639595015521842,0.0980134686272586,0.297823861085282,0.871551109090567,0.994263023991055,0.867156428313201,0.874021049806065,1065.14974771939,1195.03611405396,2056.93715012548,2921.69397655688,3543.36539288672,Gtf2f1,General transcription factor IIF subunit 1, TFIIF is a general transcription initiation factor that binds to RNA polymerase II and helps to recruit it to the initiation complex in collaboration with TFIIB. It promotes transcription elongation (By similarity), Belongs to the TFIIF alpha subunit family,
ENSMUSG00000002668,0.727971842216816,0.219182152886744,-0.0389470493689907,1.48827882433499,0.249921228701041,0.315904003713183,1.51867515868769,2.15241345637945,0.92295433629019,0.834490856132,1.48055725288486,0.10579547080748,0.0437762733705405,0.647957888792873,0.944986590808159,0.00300226339831948,1,0.308819623139784,0.00405313042134917,2.50338821555505E-05,0.0635067544531602,0.0855381054055808,0.0164411783474686,0.475842272418704,103.289085827832,234.391486212132,48.4405881242223,754.324524204384,128.353476169869,Dennd1c,"DENN domain-containing protein 1C; Guanine nucleotide exchange factor (GEF) which may activate RAB8A, RAB13 and RAB35. Promotes the exchange of GDP to GTP, converting inactive GDP-bound Rab proteins into their active GTP-bound form",,,
ENSMUSG00000002791,0.80385002472494,1.43894900852664,1.79251623832428,1.2276968534009,0.0436701438343775,0.422250447419494,0.944749697095195,0.978986426520347,0.854615269276072,1.18764365693023,1.26988967850779,0.03944296745665,0.0284860913442806,0.000516581449433966,8.27404120739274E-05,0.00502113081435015,0.892907695257798,0.174708300115315,0.0059589219557832,0.00201234625929128,0.00846964031279149,0.0129616503400607,0.00676751740463239,0.781754997789761,236.477643078907,392.977053588226,138.009337039152,413.600817787333,246.27433643429,Pdxk-ps,NA,,,
